refdate,demo_age,demo_gender,demo_marital_status,demo_schooling,demo_residence_time,demo_residence_kind,job_formal,job_retired,job_employment_time,job_kind,job_employment_experience,income_social_benefits,income_salary,debt_profile,debt_prev_history,debt_bureau_score,target
2015-08-16,27,1,1,2,24,2,0,0,18,4,1.0,0,2069.0,4,0,0.8494,0
2015-08-11,23,0,1,4,240,1,0,0,0,4,0.0,0,1241.4,2,0,0.8777,0
2015-08-29,17,0,2,4,13,2,0,0,15,2,1.0,0,1034.5,0,0,,1
2015-08-27,20,-1,1,4,36,2,0,0,31,2,1.0,0,1551.75,4,0,0.7988,0
2015-08-21,19,1,1,4,72,1,1,0,0,2,0.0,0,1862.1,0,0,0.7183,1
2015-08-31,39,0,6,4,170,1,1,0,0,4,0.0,0,1344.85,5,1,0.7651,1
2015-08-14,20,1,1,5,20,4,0,0,19,2,1.0,0,1551.75,5,0,0.8146,0
2015-08-24,24,0,1,4,120,1,1,0,39,4,1.0,0,1551.75,3,0,0.8908,0
2015-08-25,41,0,1,2,120,1,0,0,0,2,0.0,1,1107.9495,5,1,0.7490000000000001,0
2015-08-10,21,0,1,4,180,1,0,0,30,2,1.0,0,856.566,5,0,0.7546,1
2015-08-28,32,1,6,2,12,1,0,0,10,2,1.0,0,1551.75,4,0,0.7861,0
2015-08-11,37,-1,2,4,30,1,0,0,0,4,0.0,0,2069.0,0,1,0.8443,0
2015-08-07,30,0,2,4,121,1,1,0,98,8,1.0,0,3724.2,4,0,0.9397,0
2015-08-17,26,0,1,4,218,1,1,0,0,2,0.0,0,1655.2,5,0,0.8577,0
2015-08-07,35,1,2,4,101,1,0,0,6,2,1.0,0,2069.0,4,0,0.8483,0
2015-08-13,37,0,1,4,250,1,0,0,53,4,1.0,0,1241.4,4,0,0.8294,0
2015-08-14,28,0,1,4,121,1,1,0,103,2,1.0,0,1344.85,5,0,0.8029999999999999,1
2015-08-13,42,0,2,1,66,1,0,0,41,2,1.0,1,2586.25,4,0,0.8306,1
2015-08-14,46,1,2,4,125,1,1,0,30,4,1.0,0,1034.5,0,1,0.7112,0
2015-08-27,18,0,1,4,30,1,0,0,0,2,0.0,0,1241.4,4,0,0.7833,0
2015-08-09,47,0,2,5,181,1,0,0,41,4,1.0,0,1241.4,5,1,0.7849,0
2015-08-04,30,1,1,4,384,1,0,0,90,4,1.0,0,1551.75,3,0,0.86,0
2015-08-11,50,1,1,4,108,1,1,0,218,2,1.0,0,2275.9,0,1,0.7126,0
2015-08-27,22,0,1,4,0,1,1,0,19,2,1.0,0,1241.4,3,0,0.9113,0
2015-08-31,55,1,6,4,12,2,0,0,231,4,1.0,0,1034.5,2,0,0.9319,0
2015-08-10,47,0,2,2,75,1,1,0,9,2,1.0,0,1293.125,0,0,0.7977,0
2015-08-31,34,0,2,0,7,2,0,0,0,8,0.0,0,4664.5605,0,0,0.7802,1
2015-08-15,22,1,2,4,122,2,0,0,0,4,0.0,0,3103.5,3,0,0.8933,0
2015-08-31,22,0,1,1,144,1,0,0,0,4,0.0,0,1551.75,0,0,0.7981,0
2015-08-23,25,0,2,4,216,1,1,0,12,4,1.0,0,2069.0,4,0,0.8988,0
2015-08-22,22,1,1,4,24,1,0,0,15,4,1.0,0,1241.4,3,0,0.8145,1
2015-08-29,28,0,1,2,84,1,1,0,17,2,1.0,0,1034.5,0,0,0.6536,1
2015-08-27,45,1,1,4,277,1,1,0,0,4,0.0,1,1655.2,0,0,0.8925,0
2015-08-07,27,0,1,4,169,1,0,0,30,4,1.0,0,1241.4,2,0,0.9395,0
2015-08-21,22,0,1,4,48,1,0,0,4,2,1.0,0,1241.4,5,0,0.8269,1
2015-08-24,48,0,1,1,240,1,1,0,162,2,1.0,0,1241.4,4,0,0.7557,0
2015-08-06,55,0,2,1,192,1,0,0,181,4,1.0,0,2069.0,2,0,0.9573,0
2015-08-16,40,0,1,4,144,1,0,0,20,2,1.0,0,1241.4,0,0,0.7478,0
2015-08-23,42,0,2,4,24,1,1,0,30,4,1.0,0,1241.4,2,0,0.9635,0
2015-08-07,61,0,1,4,120,1,0,1,0,1,0.0,1,1034.5,2,0,0.7629,0
2015-08-24,21,1,1,1,108,1,0,0,0,5,0.0,0,1551.75,4,0,0.8983,0
2015-08-10,25,0,1,4,48,1,0,0,39,4,1.0,0,1241.4,5,0,0.932,0
2015-08-13,48,0,1,2,168,1,0,1,0,1,0.0,0,1034.5,0,1,0.823,0
2015-08-18,20,0,1,4,84,1,0,0,0,4,0.0,0,1137.95,5,0,0.821,0
2015-08-09,64,0,4,3,312,1,0,1,51,1,1.0,0,1862.1,2,0,0.8858,0
2015-08-19,57,1,1,1,101,1,1,0,372,3,1.0,0,5172.5,0,0,0.818,0
2015-08-11,31,0,1,4,246,1,0,0,53,2,1.0,0,1444.162,4,0,0.9125,0
2015-08-23,37,1,2,4,120,1,1,0,99,4,1.0,0,2586.25,0,0,0.8061,0
2015-08-17,23,0,1,1,24,2,1,0,4,2,1.0,0,1448.3,3,0,0.8575,0
2015-08-10,24,0,1,4,48,2,1,0,27,4,1.0,0,1344.85,0,0,0.8662,1
2015-08-23,56,-1,2,0,120,1,0,0,0,4,0.0,0,1241.4,0,0,0.9024,0
2015-08-13,24,1,1,4,24,1,0,0,0,4,0.0,0,1241.4,4,0,0.8759,0
2015-08-29,26,0,1,4,15,2,1,0,40,4,1.0,0,1034.5,4,0,0.6669,0
2015-08-08,59,0,1,3,278,1,0,0,67,4,1.0,0,1137.95,4,0,0.9554,0
2015-08-10,40,0,2,1,120,1,0,0,42,2,1.0,0,2069.0,5,0,0.6118,1
2015-08-21,18,1,1,4,228,1,0,0,3,2,1.0,0,1655.2,4,0,0.7999,0
2015-08-28,28,0,1,4,18,2,0,0,17,2,1.0,0,2069.0,4,0,0.6515,0
2015-08-24,20,0,1,4,60,1,1,0,54,2,1.0,0,1241.4,3,1,0.6794,1
2015-08-20,44,0,2,1,204,1,0,0,10,2,1.0,1,1766.9260000000002,5,0,0.8351,0
2015-08-26,46,0,2,4,87,1,1,0,59,2,1.0,0,1913.825,4,0,0.8515,0
2015-08-20,56,1,2,1,433,1,1,0,12,8,1.0,0,1448.3,3,0,0.875,0
2015-08-17,49,1,2,5,126,1,0,1,0,1,0.0,0,1551.75,5,0,0.8548,0
2015-08-27,37,1,1,1,36,2,0,0,43,8,1.0,0,15517.5,2,0,0.95,0
2015-08-31,35,0,1,4,120,1,1,0,0,7,0.0,1,1156.571,5,0,0.902,0
2015-08-09,31,-1,5,5,204,1,1,0,43,4,1.0,0,2069.0,5,1,0.7125,1
2015-08-31,31,0,1,1,41,1,0,0,0,4,0.0,0,2069.0,5,0,0.8334,0
2015-08-11,58,1,2,2,360,1,0,0,0,4,0.0,0,5689.75,2,0,0.8777,0
2015-08-30,45,1,2,1,173,1,0,0,27,4,1.0,0,1551.75,0,0,0.8238,0
2015-08-09,36,0,1,2,422,1,1,0,42,2,1.0,0,1707.9595,3,0,0.8126,0
2015-08-20,70,1,4,4,120,1,0,0,0,1,0.0,0,2275.9,0,0,0.9225,0
2015-08-22,25,0,1,1,60,1,0,0,0,4,0.0,0,1241.4,4,0,0.8015,0
2015-08-17,54,1,1,3,24,2,1,0,66,2,1.0,0,1810.375,2,0,0.8859,0
2015-08-07,41,0,2,2,360,1,0,0,0,4,0.0,0,2069.0,4,0,0.8293,1
2015-08-10,41,0,5,1,84,1,1,0,71,8,1.0,0,1241.4,3,0,0.9431,0
2015-08-09,31,0,5,0,24,1,0,0,17,2,1.0,0,1241.4,2,0,0.9111,0
2015-08-11,24,0,1,1,168,1,1,0,31,8,1.0,0,1047.9485,4,0,0.8548,0
2015-08-25,35,0,2,4,36,2,0,0,29,4,1.0,0,1137.95,0,1,0.7213,0
2015-08-20,43,1,2,4,516,1,0,1,0,1,0.0,0,1013.81,3,0,0.9243,0
2015-08-25,24,1,1,4,24,2,0,0,14,4,1.0,0,1241.4,-1,0,0.8190000000000001,0
2015-08-30,27,0,2,5,24,1,0,0,0,4,0.0,0,3103.5,2,0,0.8899,0
2015-08-06,38,0,1,2,84,1,0,0,103,4,1.0,0,1551.75,5,0,0.7971,0
2015-08-06,43,1,2,2,242,5,1,0,54,2,1.0,0,1758.65,3,0,0.6779,0
2015-08-27,31,0,1,4,60,1,1,0,0,4,0.0,0,2069.0,4,0,0.9406,0
2015-08-16,51,0,1,1,221,1,1,0,194,2,1.0,0,3620.75,5,0,0.9828,0
2015-08-10,18,0,1,5,219,1,0,0,4,2,1.0,0,1241.4,-1,0,0.8256,0
2015-08-04,32,0,2,4,120,1,1,0,136,2,1.0,0,2181.7605,0,0,0.8377,0
2015-08-04,61,0,7,4,372,1,0,0,0,4,0.0,1,1034.5,4,0,0.7836,0
2015-08-30,17,0,1,0,5,2,1,0,2,2,1.0,0,1241.4,0,0,0.8155,0
2015-08-14,45,1,2,3,120,1,0,0,0,7,0.0,0,3103.5,4,0,0.9128,0
2015-08-06,21,0,2,4,77,1,0,0,1,2,1.0,0,1344.85,3,0,0.8631,1
2015-08-27,54,1,6,4,216,1,1,0,103,2,1.0,0,2069.0,2,0,0.9434,0
2015-08-20,22,0,2,4,122,1,0,0,10,2,1.0,0,1013.81,5,0,0.85,0
2015-08-19,22,1,2,3,24,1,1,0,0,4,0.0,0,3103.5,5,0,0.8757,1
2015-08-11,35,0,1,4,105,1,0,0,99,4,1.0,1,1344.85,2,0,0.7693,0
2015-08-17,32,0,1,2,53,1,0,0,0,4,0.0,0,1551.75,0,1,0.8593,1
2015-08-25,26,0,1,1,4,2,0,0,19,2,1.0,0,6724.25,5,0,0.9509,0
2015-08-25,25,0,2,2,48,1,1,0,5,4,1.0,0,1034.5,4,0,0.733,0
2015-08-24,19,-1,1,5,60,1,0,0,1,4,1.0,0,1115.191,5,0,0.7624,0
2015-08-25,23,1,1,4,60,2,1,0,41,2,1.0,0,1551.75,3,0,0.8021,1
2015-08-26,71,0,4,4,300,1,0,0,537,1,1.0,0,3103.5,2,0,0.963,0
2015-08-11,48,0,2,4,384,1,1,0,102,2,1.0,1,1551.75,4,0,0.8966,0
2015-08-17,38,1,1,4,120,1,1,0,91,2,1.0,0,2586.25,2,0,0.9256,0
2015-08-09,66,0,4,1,480,1,1,1,0,8,0.0,0,5172.5,4,0,0.9599,0
2015-08-21,36,1,1,2,189,1,1,0,26,2,1.0,0,2586.25,4,0,0.8427,0
2015-08-18,53,0,6,3,252,1,0,0,0,4,0.0,1,1034.5,2,0,0.8625,0
2015-08-23,44,1,1,4,480,1,0,0,270,4,1.0,0,1551.75,2,0,0.7396,1
2015-08-11,58,1,2,4,240,1,1,0,222,8,1.0,0,4138.0,2,0,0.9797,0
2015-08-18,43,0,6,3,97,1,1,0,43,2,1.0,1,1324.16,3,0,0.8665,0
2015-08-11,38,0,5,3,61,1,0,0,221,4,1.0,0,7241.5,3,0,0.8578,1
2015-08-23,35,0,2,4,50,1,0,0,30,4,1.0,0,1241.4,2,0,0.9007,0
2015-08-24,27,0,1,1,337,1,1,0,0,3,0.0,0,10345.0,3,0,0.9013,0
2015-08-14,28,1,1,1,324,1,1,0,103,2,1.0,0,3620.75,5,0,0.9125,0
2015-08-12,23,1,1,5,144,1,1,0,27,7,1.0,0,2069.0,3,0,0.8567,0
2015-08-31,34,0,2,4,25,2,1,0,137,4,1.0,1,1241.4,4,0,0.8204,0
2015-08-09,46,0,2,4,145,1,0,0,219,2,1.0,0,4138.0,4,0,0.7027,0
2015-08-25,38,1,2,4,220,1,1,0,9,2,1.0,0,2482.8,0,0,0.8082,0
2015-08-21,54,0,2,4,12,1,0,1,222,1,1.0,0,1086.225,0,1,0.8108,1
2015-08-06,35,1,1,2,300,1,1,0,9,2,1.0,0,1655.2,4,0,0.8517,0
2015-08-22,49,1,1,4,36,1,0,0,0,4,0.0,0,3103.5,5,0,0.7905,1
2015-08-17,44,1,1,4,360,1,1,0,0,2,0.0,1,2069.0,2,0,0.9601,0
2015-08-11,34,0,2,0,48,2,1,0,39,2,1.0,1,1241.472415,5,0,0.7651,0
2015-08-24,56,1,1,0,486,1,0,0,0,4,0.0,0,1034.5,5,0,0.909,0
2015-08-10,21,0,1,4,36,2,1,0,30,2,1.0,0,1034.5,4,0,0.7369,0
2015-08-23,44,0,1,4,252,1,1,0,0,8,0.0,0,3103.5,0,1,0.809,0
2015-08-09,50,0,1,4,108,1,0,0,91,2,1.0,0,1137.95,2,0,0.9181,0
2015-08-14,60,1,5,4,17,1,1,0,30,1,1.0,0,4138.0,2,0,0.9601,0
2015-08-15,23,0,1,1,72,2,0,0,15,2,1.0,0,1137.95,4,0,0.8764,0
2015-08-15,54,1,2,4,96,1,1,0,166,2,1.0,0,1086.225,0,1,0.6698,1
2015-08-29,41,1,2,4,180,1,0,0,199,2,1.0,0,2586.25,0,0,0.8966,0
2015-08-29,47,0,5,2,24,2,1,0,18,2,1.0,1,1137.95,0,1,0.7138,1
2015-08-08,70,0,4,2,240,1,0,1,0,1,0.0,0,2069.0,5,0,0.9318,0
2015-08-27,19,0,1,4,216,1,0,0,0,4,0.0,0,1034.5,0,0,0.8067,0
2015-08-22,25,0,1,4,26,2,0,0,0,4,0.0,0,1034.5,3,0,0.8507,0
2015-08-10,24,0,1,1,26,1,1,0,0,4,0.0,0,1034.5,2,0,0.9027,0
2015-08-18,17,0,1,4,36,1,0,0,17,4,1.0,0,986.913,0,0,,0
2015-08-13,17,1,1,4,24,1,0,0,1,2,1.0,0,1220.71,0,0,,0
2015-08-14,51,1,1,1,12,2,1,0,366,8,1.0,0,4655.25,3,0,0.9375,0
2015-08-09,26,0,2,4,132,5,0,0,42,2,1.0,0,1241.4,5,0,0.8297,0
2015-08-06,33,1,1,2,36,2,1,0,31,2,1.0,0,1655.2,5,0,0.8859,0
2015-08-18,25,1,1,4,312,1,1,0,14,2,1.0,0,1241.4,2,0,0.8933,0
2015-08-07,32,1,2,4,12,1,1,0,30,2,1.0,0,2379.35,3,0,0.9492,0
2015-08-15,32,0,6,3,240,2,0,0,50,4,1.0,0,1241.4,2,0,0.8576,0
2015-08-04,33,0,1,1,36,1,0,0,0,7,0.0,0,1117.26,5,0,0.9358,0
2015-08-22,32,1,2,4,72,1,0,0,0,2,0.0,0,2275.9,4,0,0.8333,1
2015-08-13,31,0,1,4,120,1,1,0,27,2,1.0,0,1862.1,3,0,0.9138,0
2015-08-13,19,1,1,2,8,2,0,0,6,2,1.0,0,1359.49852,5,0,0.8305,0
2015-08-10,26,-1,2,2,120,1,0,0,3,2,1.0,0,1241.4,4,0,0.7741,1
2015-08-10,23,1,2,4,36,2,1,0,28,2,1.0,0,2275.9,4,0,0.7758,0
2015-08-14,42,0,2,1,60,1,0,0,0,2,0.0,0,2896.6,3,1,0.8289,0
2015-08-09,31,0,2,4,360,1,1,0,86,4,1.0,0,1862.1,4,0,0.8903,0
2015-08-30,24,0,1,5,103,1,0,1,5,8,1.0,0,1034.5,3,0,0.8047,0
2015-08-08,23,0,2,5,25,1,0,0,52,4,1.0,0,2586.25,4,0,0.9342,0
2015-08-28,20,1,1,4,192,1,0,0,0,2,0.0,0,1282.78,4,0,0.7978,0
2015-08-09,65,-1,1,2,25,1,0,0,0,1,0.0,0,1034.5,0,1,0.6869,0
2015-08-25,22,1,1,4,48,1,0,0,103,4,1.0,0,1034.5,2,0,,0
2015-08-22,52,0,5,4,612,1,0,0,0,4,0.0,0,1655.2,3,1,0.8446,0
2015-08-28,25,0,3,1,2,2,1,0,6,2,1.0,0,2069.0,4,0,0.8711,0
2015-08-30,35,0,1,4,16,2,0,0,39,4,1.0,0,1241.4,5,0,0.9504,0
2015-08-13,20,1,1,3,15,4,0,0,19,2,1.0,0,1241.4,5,0,0.8149,0
2015-08-11,26,1,1,4,120,1,1,0,31,2,1.0,0,2793.15,0,1,0.6942,0
2015-08-08,36,0,1,2,24,2,1,0,45,2,1.0,1,968.281655,3,0,0.841,0
2015-08-27,42,0,1,3,61,1,0,0,14,2,1.0,0,1551.75,2,0,0.9272,0
2015-08-09,63,0,4,3,24,1,0,1,27,1,1.0,0,1655.2,4,1,0.8205,1
2015-08-18,29,0,2,2,73,1,1,0,0,4,0.0,0,2069.0,5,0,0.8097,0
2015-08-22,21,0,1,5,15,1,0,0,102,2,1.0,0,1241.4,5,0,0.8843,0
2015-08-23,25,0,2,3,116,1,0,0,0,4,0.0,0,1241.4,5,0,0.8371,0
2015-08-25,19,0,1,5,29,1,1,0,18,2,1.0,0,1344.85,4,0,0.7626,1
2015-08-21,29,1,1,4,84,1,1,0,7,2,1.0,0,3103.5,0,0,0.7443,0
2015-08-27,24,1,2,1,101,1,1,0,18,4,1.0,0,1293.125,0,0,0.7032,1
2015-08-27,37,1,1,4,60,5,0,0,42,4,1.0,0,2069.0,2,0,0.8281,0
2015-08-12,24,1,1,5,12,2,1,0,83,2,1.0,0,1137.95,5,0,0.8595,0
2015-08-06,29,1,1,4,106,1,1,0,27,4,1.0,0,1551.75,5,0,0.8391,0
2015-08-16,37,0,1,4,125,1,1,0,100,2,1.0,1,1655.2,0,0,0.8896,0
2015-08-10,57,1,2,4,240,1,0,0,0,7,0.0,0,1862.1,3,0,0.9096,0
2015-08-16,18,0,1,4,17,2,0,0,18,4,1.0,0,1034.5,5,0,0.7765,1
2015-08-10,50,1,4,3,240,1,1,0,7,2,1.0,0,3620.75,0,1,0.7091,0
2015-08-24,45,1,1,5,38,1,0,0,0,4,0.0,0,2586.25,4,0,0.8403,1
2015-08-25,23,1,2,4,72,1,1,0,15,2,1.0,0,1551.75,4,0,0.8639,1
2015-08-03,18,1,1,2,12,1,0,0,18,8,1.0,0,1758.65,4,0,0.8031,0
2015-08-24,35,0,2,2,168,1,0,0,214,4,1.0,1,1034.5,0,0,0.8716,0
2015-08-20,39,0,1,4,24,2,0,0,150,2,1.0,0,1551.75,2,0,0.9528,0
2015-08-14,39,1,1,2,17,2,0,1,0,4,0.0,0,1034.5,5,0,0.9224,0
2015-08-02,26,-1,1,2,36,2,0,0,19,4,1.0,0,1551.75,-1,0,0.8466,0
2015-08-27,35,0,5,4,54,2,1,0,50,2,1.0,0,2275.9,3,1,0.7065,1
2015-08-30,60,0,1,4,506,1,0,0,90,1,1.0,0,1551.75,4,0,0.8422,1
2015-08-04,36,-1,2,2,24,1,0,0,66,4,1.0,0,1344.85,-1,0,0.8535,0
2015-08-06,22,1,1,4,14,1,1,0,19,4,1.0,0,827.6,2,0,0.8424,0
2015-08-11,33,0,2,4,74,2,0,0,0,7,0.0,0,2069.0,0,0,0.8068,0
2015-08-04,38,1,2,4,264,1,1,0,19,4,1.0,0,6207.0,4,0,0.9043,1
2015-08-06,51,0,2,0,120,1,0,0,24,2,1.0,0,1344.85,4,1,0.7859999999999999,0
2015-08-24,30,0,1,1,96,1,1,0,75,8,1.0,0,5379.4,0,0,0.8752,0
2015-08-08,34,0,3,4,60,1,0,0,0,4,0.0,0,1551.75,0,0,0.8973,0
2015-08-18,22,1,1,0,125,1,0,0,15,2,1.0,0,2069.0,4,0,0.8003,1
2015-08-09,34,0,2,2,64,2,0,0,40,4,1.0,0,1344.85,0,0,0.8281,1
2015-08-31,37,1,2,4,13,2,1,0,75,2,1.0,0,2586.25,3,0,0.7437,0
2015-08-07,28,0,2,3,30,4,0,0,29,7,1.0,0,1241.4,4,0,0.6443,1
2015-08-11,36,0,1,3,84,1,1,0,8,5,1.0,1,1034.5,0,0,0.8498,0
2015-08-28,30,0,1,4,14,2,1,0,19,2,1.0,0,1241.4,5,1,0.6813,0
2015-08-20,50,1,6,3,300,1,1,0,0,4,0.0,0,2069.0,2,0,0.9226,0
2015-08-24,27,1,2,1,12,2,0,0,17,8,1.0,0,5172.5,5,0,0.7727,0
2015-08-24,32,0,6,1,60,2,0,0,19,8,1.0,0,7390.468000000001,3,0,0.9237,1
2015-08-09,23,0,1,4,145,1,0,0,14,2,1.0,0,1137.95,5,1,0.7524,1
2015-08-11,42,1,1,4,6,2,0,0,0,2,0.0,0,2586.25,5,0,0.904,0
2015-08-12,21,1,1,4,2,4,0,0,0,4,0.0,0,990.0165,4,0,,0
2015-08-16,58,0,2,0,129,1,0,0,54,1,1.0,0,3620.75,0,1,0.8776,0
2015-08-18,39,0,1,1,240,1,1,0,18,8,1.0,0,1241.4,2,0,0.8165,1
2015-08-18,36,1,6,4,12,1,1,0,3,7,1.0,0,2172.45,2,0,0.8618,0
2015-08-27,39,0,2,4,240,1,0,0,0,4,0.0,0,1655.2,2,0,0.9528,0
2015-08-21,38,0,1,5,60,2,1,0,147,5,1.0,0,986.913,3,0,0.8561,1
2015-08-08,19,1,1,2,108,2,0,0,8,7,1.0,0,1551.75,5,0,0.8793,0
2015-08-12,41,0,2,5,60,2,0,0,163,4,1.0,0,1241.4,4,0,0.9137,0
2015-08-10,19,0,1,4,116,1,0,0,0,2,0.0,0,1034.5,0,0,0.8177,0
2015-08-11,35,1,1,4,120,1,0,0,0,4,0.0,0,2069.0,4,0,0.8447,0
2015-08-17,53,0,1,1,134,1,1,0,0,2,0.0,0,3103.5,4,0,0.9735,0
2015-08-09,29,1,2,4,24,1,1,0,0,2,0.0,0,1655.2,4,0,0.8993,0
2015-08-16,53,0,2,3,52,1,0,0,198,4,1.0,0,1551.75,2,1,0.7377,0
2015-08-24,43,1,2,4,96,1,0,0,26,2,1.0,0,1655.2,5,0,0.924,0
2015-08-11,19,-1,1,5,216,2,0,0,0,2,0.0,0,1241.4,0,0,0.7072,0
2015-08-31,36,0,1,3,36,1,1,0,17,2,1.0,0,1071.742,5,0,0.9467,0
2015-08-31,67,0,4,4,252,1,1,1,0,8,0.0,0,3103.5,2,0,0.9181,0
2015-08-06,30,0,1,1,29,2,0,0,18,4,1.0,0,2069.0,3,0,0.8856,0
2015-08-10,41,0,2,3,99,1,0,0,4,4,1.0,1,15517.5,5,0,0.8356,0
2015-08-03,23,0,1,4,265,1,0,0,25,8,1.0,0,1344.85,5,0,0.8791,0
2015-08-09,18,1,1,4,96,1,0,0,0,4,0.0,0,1241.4,5,0,0.6982,1
2015-08-23,25,0,1,1,240,1,0,0,30,4,1.0,0,2069.0,3,0,0.9066,0
2015-08-09,23,0,6,4,46,1,1,0,24,4,1.0,0,1551.75,5,0,0.8646,0
2015-08-24,44,1,2,5,480,1,1,0,0,2,0.0,0,20690.0,3,1,0.8856,0
2015-08-11,25,1,2,2,60,1,1,0,60,2,1.0,0,2069.0,4,0,0.7208,0
2015-08-17,35,1,1,2,12,2,0,0,2,2,1.0,0,2482.8,5,0,0.8534,1
2015-08-18,38,0,1,2,27,2,0,0,25,2,1.0,1,1551.75,4,0,0.7655,0
2015-08-28,23,0,1,1,36,1,1,0,13,2,1.0,0,1130.7085,5,1,0.7936,0
2015-08-07,37,0,5,4,18,2,1,0,62,4,1.0,0,1448.3,5,0,0.9237,0
2015-08-21,44,0,2,4,132,5,1,0,42,4,1.0,0,1862.1,4,0,0.8948,1
2015-08-17,37,0,1,4,24,2,0,0,30,4,1.0,1,2069.0,5,0,0.8517,0
2015-08-10,52,1,2,4,24,2,0,0,28,2,1.0,0,5379.4,5,0,0.838,0
2015-08-25,20,1,1,4,24,1,0,0,17,4,1.0,0,1034.5,4,0,0.8195,1
2015-08-25,55,0,1,4,120,1,0,0,34,4,1.0,0,1965.55,4,0,0.9511,0
2015-08-10,41,0,1,4,312,1,1,0,18,4,1.0,1,1034.5,5,0,0.9284,0
2015-08-21,29,1,6,4,7,2,1,0,6,2,1.0,0,1344.85,4,0,0.7389,0
2015-08-24,34,0,1,3,120,1,0,0,0,4,0.0,0,1241.4,0,0,0.8994,1
2015-08-16,70,0,4,2,384,1,0,0,0,1,0.0,0,3000.05,3,0,0.8590000000000001,1
2015-08-25,23,1,1,1,25,4,0,0,67,2,1.0,0,1862.1,2,0,0.8366,0
2015-08-28,61,0,1,1,60,5,1,0,0,1,0.0,0,5482.343095,3,0,0.8749,1
2015-08-28,26,0,2,4,60,1,0,0,25,7,1.0,0,2037.965,4,0,0.6357,0
2015-08-07,23,0,1,0,24,2,0,0,0,4,0.0,0,1344.85,5,0,0.8449,0
2015-08-31,31,1,2,1,25,2,1,0,24,2,1.0,0,3620.75,3,0,0.9388,0
2015-08-20,27,1,1,4,13,2,0,0,0,2,0.0,0,1344.85,4,0,0.8827,0
2015-08-27,31,1,6,2,48,1,0,0,101,4,1.0,0,1034.5,3,0,0.8941,1
2015-08-18,24,0,1,4,40,1,0,0,30,4,1.0,0,1241.4,2,0,0.9005,0
2015-08-08,24,0,1,4,18,1,1,0,15,2,1.0,0,1241.4,5,1,0.6898,0
2015-08-29,66,1,2,3,276,1,0,1,0,1,0.0,0,2689.7,2,0,0.9566,0
2015-08-18,20,0,1,5,24,1,0,0,0,4,0.0,0,2586.25,2,0,0.8690000000000001,0
2015-08-23,23,1,2,4,14,2,1,0,42,2,1.0,0,1055.19,5,0,0.8226,0
2015-08-09,19,0,2,4,46,1,0,0,17,4,1.0,0,1551.75,-1,0,0.7946,0
2015-08-08,22,1,1,3,72,1,1,0,42,2,1.0,0,1551.75,5,0,0.7516,1
2015-08-31,52,0,2,3,37,1,0,0,87,4,1.0,1,1022.086,3,0,0.8778,1
2015-08-25,20,1,1,2,84,1,1,0,7,2,1.0,0,1344.85,0,1,0.7024,0
2015-08-14,18,-1,1,4,194,1,0,0,41,2,1.0,0,1032.431,-1,0,0.7935,0
2015-08-16,20,1,1,4,48,1,0,1,0,4,0.0,0,1034.5,4,0,0.8215,1
2015-08-10,21,1,1,3,12,2,0,0,15,2,1.0,0,1344.85,-1,0,0.833,0
2015-08-10,20,1,1,4,96,1,1,0,23,2,1.0,0,1448.3,5,0,0.8199,0
2015-08-11,55,0,2,4,240,1,0,0,0,4,0.0,0,2069.0,4,0,0.974,0
2015-08-18,25,0,2,4,60,5,0,0,19,4,1.0,0,1034.5,4,0,0.8518,0
2015-08-24,40,0,2,0,13,2,1,0,0,2,0.0,0,2069.0,2,0,0.9817,0
2015-08-30,50,0,1,4,108,2,1,0,35,2,1.0,0,2069.0,0,1,0.7329,1
2015-08-10,21,1,1,4,36,2,1,0,4,2,1.0,0,1344.85,4,0,0.8572,0
2015-08-11,36,1,1,4,12,2,1,0,5,2,1.0,0,1655.2,0,0,0.7599,0
2015-08-30,19,0,1,2,181,1,0,0,8,2,1.0,0,986.913,4,0,0.7831,0
2015-08-25,36,1,2,4,180,1,1,0,76,2,1.0,0,1241.4,4,0,0.8472,1
2015-08-24,78,1,2,4,426,1,0,0,101,1,1.0,0,2586.25,3,1,0.8248,0
2015-08-09,20,0,1,3,255,1,0,0,29,4,1.0,0,1034.5,5,0,0.8601,0
2015-08-28,38,0,5,5,27,1,1,0,64,2,1.0,0,2482.8,0,0,0.6304,0
2015-08-28,21,0,2,2,14,2,0,0,15,4,1.0,0,1137.95,5,0,0.7566,0
2015-08-17,27,0,1,1,120,1,0,0,54,4,1.0,0,4138.0,0,1,0.8551,0
2015-08-24,22,1,1,4,240,1,0,0,30,4,1.0,0,1034.5,4,0,0.8554,0
2015-08-04,25,1,1,1,241,1,1,0,102,2,1.0,0,1862.1,4,1,0.8335,0
2015-08-07,31,0,1,4,84,1,0,0,0,4,0.0,0,1021.0515,5,0,0.9019,0
2015-08-14,39,1,1,5,36,1,1,0,31,2,1.0,0,2586.25,0,1,0.7939,1
2015-08-17,67,0,1,2,404,1,0,1,0,1,0.0,0,1862.1,2,0,0.887,1
2015-08-09,31,1,2,4,84,1,0,0,98,4,1.0,0,2275.9,0,0,0.9068,0
2015-08-25,35,0,2,1,30,1,0,0,0,7,0.0,0,1241.4,3,1,0.7908,0
2015-08-11,54,0,2,2,12,2,0,0,54,4,1.0,0,1034.5,5,0,0.9432,0
2015-08-10,19,1,1,3,120,1,1,0,4,2,1.0,0,1241.4,3,0,0.7829999999999999,0
